Student_ID,Age,Math_Score,Science_Score,English_Score,Hours_Studied,Pass_Fail
S3099,19,22,10,27,4.6,0
S3100,15,45,56,36,6.7,1
S3101,15,10,18,13,1.6,0
S3102,18,39,18,28,3.1,0
S3103,15,40,14,39,4.2,0
S3104,21,62,60,57,8.3,1
S3105,17,22,16,30,1.6,0
S3106,20,66,72,68,9.4,1
S3107,15,45,27,27,3.7,0
S3108,15,35,14,23,3.0,0
S3109,20,43,41,46,4.0,1
S3110,18,48,42,41,5.6,1
S3111,20,63,65,44,7.4,1
S3112,15,13,10,10,0.5,0
S3113,16,66,70,67,9.3,1
S3114,22,37,23,24,5.2,0
S3115,20,37,39,46,5.8,1
S3116,19,19,23,19,2.1,0
S3117,16,76,70,69,9.8,1
S3118,20,53,45,62,9.2,1
S3119,19,43,34,24,4.8,0
S3120,20,69,50,39,7.8,1
S3121,19,10,12,23,1.6,0
S3122,22,33,17,22,2.4,0
S3123,22,50,38,47,5.4,1
S3124,16,66,75,44,7.0,1
S3125,21,58,70,50,9.4,1
S3126,16,46,38,42,3.8,1
S3127,21,11,25,23,2.2,0
S3128,21,10,15,10,3.6,0
S3129,15,10,10,14,1.5,0
S3130,19,27,10,25,3.2,0
S3131,17,40,34,28,6.1,0
S3132,21,10,10,19,1.8,0
S3133,19,75,49,59,9.7,1
S3134,15,10,10,10,1.6,0
S3135,18,53,61,61,8.4,1
S3136,21,57,43,44,6.8,1
S3137,19,62,58,61,6.4,1
S3138,20,13,25,10,4.7,0
S3139,20,30,41,40,6.5,0
S3140,16,71,57,72,8.5,1
S3141,16,69,45,47,8.3,1
S3142,22,50,44,36,9.0,1
S3143,19,64,76,71,9.3,1
S3144,22,98,79,75,7.7,1
S3145,17,48,35,51,7.4,1
S3146,16,43,63,46,7.9,1
S3147,16,33,38,36,3.1,0
S3148,17,55,46,53,8.4,1
S3149,21,61,63,60,9.3,1
S3150,20,56,50,38,7.6,1
S3151,15,52,54,54,7.8,1
S3152,16,28,38,18,1.7,0
S3153,17,73,67,68,8.6,1
S3154,16,18,10,10,2.8,0
S3155,16,62,54,76,8.6,1
S3156,19,15,28,10,2.5,0
S3157,22,18,15,24,2.5,0
S3158,20,26,31,36,5.3,0
S3159,15,39,69,43,7.2,1
S3160,21,10,10,10,1.4,0
S3161,20,64,61,68,8.7,1
S3162,20,74,67,85,8.0,1
S3163,15,49,57,64,6.8,1
S3164,15,53,54,47,8.6,1
S3165,15,37,44,37,3.8,0
S3166,19,10,13,10,1.2,0
S3167,22,78,52,74,9.6,1
S3168,19,55,34,32,4.4,1
S3169,15,19,23,24,1.8,0
S3170,21,18,28,35,1.8,0
S3171,19,24,10,18,4.8,0
S3172,15,43,35,43,6.0,1
S3173,15,61,63,38,5.9,1
S3174,22,61,59,81,7.8,1
S3175,18,55,67,62,8.4,1
S3176,22,22,10,10,1.7,0
S3177,16,47,67,50,8.0,1
S3178,15,31,34,18,2.4,0
S3179,22,10,10,14,2.5,0
S3180,18,29,25,20,2.5,0
S3181,18,38,60,55,7.3,1
S3182,18,30,45,36,5.4,0
S3183,21,22,22,17,1.8,0
S3184,17,70,77,68,8.7,1
S3185,22,57,57,56,4.9,1
S3186,22,53,51,56,7.0,1
S3187,20,86,85,79,10.0,1
S3188,19,10,10,10,1.4,0
S3189,22,10,12,14,0.8,0
S3190,19,57,59,61,8.7,1
S3191,22,61,81,66,8.5,1
S3192,18,35,26,27,2.1,0
S3193,19,25,20,27,4.1,0
S3194,17,35,49,36,5.7,1
S3195,15,14,10,10,0.8,0
S3196,17,13,10,10,1.2,0
S3197,20,36,41,39,4.9,0
S3198,20,70,71,65,9.6,1
S3199,22,13,10,15,1.4,0
S3200,16,17,24,18,2.4,0
S3201,16,46,60,47,6.7,1
S3202,20,58,59,65,8.8,1
S3203,22,38,33,22,1.6,0
S3204,15,43,38,34,4.8,0
S3205,18,68,57,51,7.7,1
S3206,17,13,17,23,1.4,0
S3207,19,79,81,64,7.7,1
S3208,19,24,29,36,3.4,0
S3209,15,39,24,30,2.5,0
S3210,17,54,54,39,5.0,1
S3211,15,64,60,77,9.7,1
S3212,20,22,15,18,1.6,0
S3213,16,10,13,10,2.1,0
S3214,21,10,16,10,2.9,0
S3215,21,10,10,10,1.7,0
S3216,19,38,29,41,3.5,0
S3217,16,77,69,88,9.8,1
S3218,17,16,10,10,1.3,0
S3219,18,45,54,36,4.2,1
S3220,18,34,10,30,3.1,0
S3221,17,10,10,11,1.6,0
S3222,17,60,65,69,7.3,1
S3223,22,37,46,57,7.0,1
S3224,18,61,51,58,7.7,1
S3225,19,69,57,63,7.6,1
S3226,15,21,30,26,5.4,0
S3227,16,49,49,46,4.4,1
S3228,17,78,82,65,8.3,1
S3229,22,45,34,46,7.5,1
S3230,19,44,57,34,5.7,1
S3231,21,46,58,44,5.1,1
S3232,19,58,66,61,7.0,1
S3233,22,41,24,40,1.3,0
S3234,20,56,35,45,7.1,1
S3235,17,82,75,74,9.7,1
S3236,20,16,12,25,2.4,0
S3237,21,62,51,59,9.5,1
S3238,21,41,42,40,4.6,1
S3239,15,49,66,63,8.2,1
S3240,17,38,39,19,6.7,0
S3241,17,71,57,81,9.6,1
S3242,22,27,24,38,3.0,0
S3243,18,64,41,54,4.4,1
S3244,15,34,31,13,3.3,0
S3245,20,29,26,24,1.5,0
S3246,20,48,48,43,3.8,1
S3247,15,10,10,13,1.1,0
S3248,15,10,10,10,1.3,0
S3249,17,27,43,31,2.4,0
S3250,16,50,39,50,3.8,1
S3251,20,10,10,23,0.6,0
S3252,19,10,21,29,3.5,0
S3253,17,70,60,61,9.8,1
S3254,15,25,10,29,1.5,0
S3255,18,80,63,71,9.7,1
S3256,21,26,29,31,1.3,0
S3257,16,72,73,63,7.6,1
S3258,15,41,43,54,5.3,1
S3259,21,72,93,84,9.6,1
S3260,22,62,37,55,8.9,1
S3261,19,37,34,41,5.0,0
S3262,20,10,10,10,0.6,0
S3263,22,79,75,84,9.9,1
S3264,18,33,23,17,3.4,0
S3265,17,83,64,66,9.5,1
S3266,20,33,26,19,2.1,0
S3267,19,56,67,65,8.1,1
S3268,22,55,58,60,7.9,1
S3269,21,38,27,17,2.7,0
S3270,17,48,50,40,7.4,1
S3271,21,35,44,25,4.3,0
S3272,15,45,24,40,2.2,0
S3273,19,10,25,14,1.3,0
S3274,15,19,49,28,3.5,0
S3275,22,10,10,14,1.9,0
S3276,15,41,42,40,2.4,1
S3277,15,13,21,14,1.3,0
S3278,22,77,57,62,8.2,1
S3279,22,55,54,40,7.7,1
S3280,21,100,73,92,8.9,1
S3281,15,67,49,74,7.4,1
S3282,22,65,61,58,8.3,1
S3283,18,73,68,69,9.6,1
S3284,22,52,60,48,9.3,1
S3285,15,32,47,43,5.0,1
S3286,16,75,70,69,9.5,1
S3287,22,100,75,72,9.8,1
S3288,21,20,21,25,2.9,0
S3289,18,13,34,29,0.9,0
S3290,17,44,44,40,8.1,1
S3291,20,41,43,46,4.9,1
S3292,19,16,15,24,2.3,0
S3293,16,71,51,57,4.2,1
S3294,20,75,78,64,8.5,1
S3295,20,10,10,10,1.1,0
S3296,20,70,78,77,7.1,1
S3297,16,70,77,79,8.5,1
S3298,15,22,15,10,2.6,0
S3299,19,92,73,67,9.0,1
S3300,18,58,34,41,6.0,1
S3301,15,42,36,33,3.4,0
S3302,15,35,26,31,3.5,0
S3303,22,45,69,56,7.3,1
S3304,21,68,71,50,7.3,1
S3305,18,30,32,29,3.4,0
S3306,19,61,58,60,9.2,1
S3307,21,80,64,70,8.6,1
S3308,16,10,25,16,1.8,0
S3309,16,10,10,10,1.8,0
S3310,20,22,20,11,3.0,0
S3311,22,17,15,23,2.0,0
S3312,20,54,53,54,7.8,1
S3313,22,13,10,11,1.5,0
S3314,21,54,76,61,8.2,1
S3315,22,58,44,73,6.8,1
S3316,15,62,72,68,7.9,1
S3317,20,44,52,53,7.2,1
S3318,19,56,67,47,7.8,1
S3319,17,39,52,64,5.8,1
S3320,17,10,10,10,0.6,0
S3321,16,41,60,67,8.7,1
S3322,21,30,48,46,5.0,1
S3323,21,54,51,69,7.4,1
S3324,15,36,48,37,8.1,1
S3325,18,10,14,10,2.2,0
S3326,20,34,46,48,8.0,1
S3327,18,26,36,57,6.0,0
S3328,21,66,65,62,9.5,1
S3329,21,28,43,31,4.8,0
S3330,20,55,25,34,3.8,0
S3331,18,57,59,62,8.4,1
S3332,21,79,73,78,7.6,1
S3333,17,77,74,60,9.5,1
S3334,20,39,40,37,6.7,0
S3335,17,19,10,10,1.0,0
S3336,19,60,58,54,8.5,1
S3337,16,65,49,58,8.4,1
S3338,17,22,24,12,0.8,0
S3339,15,22,18,17,1.4,0
S3340,16,10,10,10,1.1,0
S3341,15,68,78,67,9.3,1
S3342,15,40,54,61,8.9,1
S3343,17,30,24,36,4.4,0
S3344,16,58,54,46,8.7,1
S3345,18,77,61,71,9.2,1
S3346,20,37,27,17,3.0,0
S3347,20,10,10,10,1.5,0
S3348,17,62,76,69,9.9,1
S3349,16,77,59,76,8.3,1
S3350,21,10,10,22,1.1,0
S3351,17,56,40,49,4.8,1
S3352,22,15,38,27,3.0,0
S3353,21,46,58,44,3.4,1
S3354,15,10,14,10,2.1,0
S3355,17,69,68,49,6.2,1
S3356,19,70,65,76,8.9,1
S3357,15,55,55,48,6.1,1
S3358,17,20,28,16,0.6,0
S3359,20,36,39,32,3.8,0
S3360,20,20,47,34,3.2,0
S3361,19,61,55,51,7.1,1
S3362,17,47,23,26,3.3,0
S3363,15,21,27,28,3.8,0
S3364,19,85,89,80,7.7,1
S3365,21,31,39,40,3.5,0
S3366,17,18,10,18,2.8,0
S3367,20,29,33,38,3.1,0
S3368,19,25,15,48,6.6,0
S3369,16,60,49,48,6.1,1
S3370,20,16,10,10,2.7,0
S3371,20,18,18,30,1.9,0
S3372,17,58,47,66,7.2,1
S3373,15,10,10,10,0.5,0
S3374,20,71,63,62,8.8,1
S3375,18,66,57,71,8.7,1
S3376,17,10,10,10,1.5,0
S3377,22,23,26,37,5.1,0
S3378,17,17,33,34,4.1,0
S3379,18,69,44,69,7.2,1
S3380,16,24,40,53,6.1,0
S3381,22,10,10,10,0.9,0
S3382,18,22,28,34,7.7,0
S3383,15,10,10,14,2.1,0
S3384,15,70,63,49,8.9,1
S3385,18,32,32,44,8.4,0
S3386,22,17,10,17,1.8,0
S3387,17,47,68,47,6.8,1
S3388,20,74,70,72,7.5,1
S3389,17,72,75,81,8.8,1
S3390,21,21,28,31,2.1,0
S3391,19,62,78,60,8.9,1
S3392,18,87,80,81,9.3,1
S3393,15,37,46,36,6.3,0
S3394,17,58,69,49,4.4,1
S3395,15,72,82,72,9.6,1
S3396,15,13,10,10,0.7,0
S3397,18,16,26,28,2.8,0
S3398,22,20,28,12,1.4,0
S3399,21,76,73,77,9.7,1
S3400,21,47,22,45,3.2,0
S3401,22,75,81,88,9.8,1
S3402,20,10,10,10,0.6,0
S3403,16,35,32,35,4.7,0
S3404,18,79,72,66,8.0,1
S3405,16,84,62,58,9.7,1
S3406,19,80,63,66,9.0,1
S3407,22,50,62,40,6.8,1
S3408,15,17,24,27,4.5,0
S3409,15,66,57,78,8.3,1
S3410,16,20,13,10,5.4,0
S3411,18,17,22,26,2.1,0
S3412,22,26,21,28,3.4,0
S3413,20,38,37,25,4.6,0
S3414,22,52,61,43,5.9,1
S3415,20,55,34,49,7.6,1
S3416,19,68,57,53,7.0,1
S3417,15,83,73,82,9.8,1
S3418,20,45,39,49,5.1,1
S3419,20,36,59,47,7.9,1
S3420,22,52,36,55,5.6,1
S3421,21,63,63,51,7.5,1
S3422,19,42,49,43,2.5,1
S3423,20,74,51,67,8.8,1
S3424,21,50,51,32,7.7,1
S3425,20,53,46,61,6.8,1
S3426,15,85,72,68,9.4,1
S3427,16,10,10,10,0.6,0
S3428,21,18,17,11,0.7,0
S3429,20,75,66,75,9.0,1
S3430,18,18,10,10,2.5,0
S3431,21,29,39,43,5.0,0
S3432,17,39,37,42,4.5,0
S3433,16,42,43,44,6.3,1
S3434,18,45,38,28,5.3,0
S3435,18,62,54,57,5.9,1
S3436,22,96,95,83,9.9,1
S3437,15,48,57,58,8.5,1
S3438,22,10,10,10,1.1,0
S3439,21,47,47,56,7.0,1
S3440,16,63,37,33,4.3,1
S3441,22,16,25,17,2.3,0
S3442,16,38,42,44,6.9,1
S3443,17,42,30,38,4.5,0
S3444,22,10,10,10,1.4,0
S3445,19,65,57,58,6.3,1
S3446,18,95,93,85,9.7,1
S3447,15,16,16,10,1.6,0
S3448,21,60,49,55,6.2,1
S3449,20,18,26,20,3.0,0
S3450,19,55,62,63,6.8,1
S3451,16,27,10,28,4.9,0
S3452,21,56,57,61,6.5,1
S3453,15,10,12,10,1.5,0
S3454,17,63,86,65,9.1,1
S3455,15,33,34,36,1.6,0
S3456,15,41,37,38,4.7,0
S3457,16,34,19,23,4.8,0
S3458,17,39,57,48,6.7,1
S3459,15,59,44,57,6.8,1
S3460,20,88,73,74,9.5,1
S3461,21,37,40,37,5.6,0
S3462,21,79,68,71,8.7,1
S3463,15,43,48,48,5.5,1
S3464,17,67,65,56,9.9,1
S3465,18,12,19,22,3.6,0
S3466,22,70,67,56,9.0,1
S3467,17,16,19,23,3.3,0
S3468,16,79,72,74,9.4,1
S3469,19,39,27,25,5.9,0
S3470,21,48,45,41,6.7,1
S3471,20,10,25,20,1.8,0
S3472,21,13,30,13,2.9,0
S3473,19,71,75,68,7.0,1
S3474,17,18,30,24,1.6,0
S3475,20,16,45,23,3.1,0
S3476,18,34,12,17,4.6,0
S3477,21,39,28,47,3.2,0
S3478,17,27,16,20,1.8,0
S3479,17,66,59,71,9.6,1
S3480,22,59,63,67,9.5,1
S3481,17,32,44,40,6.1,0
S3482,20,40,46,60,7.6,1
S3483,22,64,38,49,4.8,1
S3484,18,40,34,26,2.9,0
S3485,18,28,22,29,1.4,0
S3486,16,21,21,19,2.0,0
S3487,19,26,30,25,1.0,0
S3488,16,78,66,68,9.6,1
S3489,19,48,53,53,7.4,1
S3490,22,37,42,45,3.6,1
S3491,21,49,63,65,6.6,1
S3492,17,43,39,37,3.3,0
S3493,17,23,49,15,2.7,0
S3494,21,43,50,68,6.3,1
S3495,21,32,42,30,1.7,0
S3496,15,52,57,58,6.7,1
S3497,22,72,42,54,6.8,1
S3498,16,66,46,63,9.4,1
S3499,19,73,80,69,8.6,1
S3500,16,64,38,38,7.3,1
S3501,20,69,60,67,8.6,1
S3502,17,22,21,25,1.2,0
S3503,17,84,64,68,9.7,1
S3504,16,41,34,41,6.1,0
S3505,17,62,70,62,8.2,1
S3506,15,58,56,48,7.9,1
S3507,17,62,58,58,7.9,1
S3508,22,57,58,53,4.4,1
S3509,15,52,68,65,9.8,1
S3510,18,87,72,82,9.6,1
S3511,21,32,33,25,2.3,0
S3512,15,27,25,24,3.8,0
S3513,22,12,18,18,3.0,0
S3514,16,84,76,81,9.3,1
S3515,15,53,58,55,6.1,1
S3516,19,17,15,10,1.6,0
S3517,17,19,21,27,2.2,0
S3518,17,57,37,57,7.8,1
S3519,21,70,47,38,7.0,1
S3520,15,22,10,27,1.9,0
S3521,21,19,23,10,3.2,0
S3522,20,60,66,76,7.3,1
S3523,19,50,58,40,3.0,1
S3524,21,14,10,10,5.1,0
S3525,15,66,71,69,6.2,1
S3526,16,29,45,37,5.6,0
S3527,18,34,23,24,1.2,0
S3528,16,10,10,10,1.4,0
S3529,21,19,19,19,2.8,0
S3530,22,55,63,59,8.1,1
S3531,22,32,22,32,6.9,0
S3532,22,59,40,56,7.4,1
S3533,17,71,71,66,9.2,1
S3534,16,43,38,44,8.3,1
S3535,22,67,59,69,8.1,1
S3536,21,69,56,56,9.3,1
S3537,19,10,10,10,0.7,0
S3538,21,70,69,65,5.4,1
S3539,21,34,46,36,4.3,0
S3540,16,41,23,26,6.6,0
S3541,15,49,56,53,8.7,1
S3542,18,58,46,50,6.6,1
S3543,18,52,36,51,7.8,1
S3544,18,42,49,47,8.6,1
S3545,21,12,36,10,0.9,0
S3546,19,59,35,39,6.8,1
S3547,15,10,26,34,3.5,0
S3548,20,39,29,30,2.6,0
S3549,21,32,39,18,3.8,0
S3550,20,27,10,11,4.3,0
S3551,17,13,10,10,1.7,0
S3552,18,66,60,52,9.7,1
S3553,21,22,10,11,0.8,0
S3554,21,29,24,18,0.7,0
S3555,15,25,32,29,1.2,0
S3556,16,33,48,42,4.5,1
S3557,15,43,38,45,4.0,1
S3558,19,49,49,33,4.7,1
S3559,20,12,35,12,2.5,0
S3560,15,19,13,10,3.5,0
S3561,21,30,33,27,4.6,0
S3562,21,33,40,45,3.6,0
S3563,22,13,18,19,3.0,0
S3564,22,20,13,10,1.0,0
S3565,22,72,76,57,8.1,1
S3566,16,63,45,54,5.9,1
S3567,18,85,71,69,8.6,1
S3568,17,33,30,36,2.5,0
S3569,17,17,47,25,3.6,0
S3570,22,34,40,49,4.1,1
S3571,18,42,38,46,6.4,1
S3572,17,17,10,10,0.9,0
S3573,15,10,10,10,1.1,0
S3574,19,27,38,32,1.8,0
S3575,17,83,76,87,8.9,1
S3576,16,36,30,27,3.6,0
S3577,22,13,26,20,3.6,0
S3578,18,36,40,15,1.7,0
S3579,18,72,73,59,6.9,1
S3580,17,59,60,73,9.2,1
S3581,21,41,49,39,8.9,1
S3582,19,77,84,74,7.4,1
S3583,15,20,20,35,2.8,0
S3584,19,26,22,15,1.8,0
S3585,19,72,76,65,7.4,1
S3586,21,31,30,43,5.0,0
S3587,20,69,68,67,5.9,1
S3588,15,18,10,10,2.8,0
S3589,21,56,71,67,8.9,1
S3590,22,10,15,21,3.0,0
S3591,18,60,56,69,9.8,1
S3592,19,59,48,54,8.5,1
S3593,21,10,10,10,0.8,0
S3594,19,45,55,39,6.2,1
S3595,21,49,44,38,3.3,1
S3596,21,36,10,19,1.5,0
S3597,16,56,53,75,6.8,1
S3598,18,29,23,21,2.9,0
S3599,17,32,10,18,1.8,0
S3600,22,23,42,44,3.4,0
S3601,22,54,44,55,7.6,1
S3602,17,83,66,67,9.1,1
S3603,15,10,20,14,3.6,0
S3604,21,61,57,51,7.1,1
S3605,20,12,10,10,4.3,0
S3606,19,27,24,37,4.2,0
S3607,19,43,43,43,5.9,1
S3608,15,65,75,83,8.6,1
S3609,15,90,74,86,8.5,1
S3610,17,10,10,10,0.6,0
S3611,21,75,53,62,9.5,1
S3612,20,58,68,61,7.6,1
S3613,19,41,30,44,5.0,0
S3614,21,62,69,67,8.2,1
S3615,21,34,42,20,3.9,0
S3616,19,10,10,10,1.2,0
S3617,18,17,10,14,2.4,0
S3618,18,58,69,64,8.4,1
S3619,18,52,50,43,4.4,1
S3620,18,40,38,31,5.4,0
S3621,15,38,57,41,5.6,1
S3622,19,73,75,62,7.6,1
S3623,16,53,59,40,8.3,1
S3624,22,37,10,11,1.8,0
S3625,20,35,31,35,4.2,0
S3626,18,21,10,34,3.9,0
S3627,15,32,31,36,5.9,0
S3628,15,49,48,53,8.9,1
S3629,21,10,16,17,0.5,0
S3630,15,69,45,66,8.1,1
S3631,17,42,31,27,3.7,0
S3632,19,31,10,23,2.0,0
S3633,19,34,33,29,5.6,0
S3634,19,18,38,24,1.1,0
S3635,17,10,11,11,2.4,0
S3636,21,51,51,55,7.1,1
S3637,18,20,11,12,2.1,0
S3638,21,52,45,59,7.3,1
S3639,18,21,28,20,1.4,0
S3640,18,33,23,56,6.7,0
S3641,16,32,35,36,5.0,0
S3642,20,50,35,49,8.3,1
S3643,21,80,77,78,9.3,1
S3644,16,25,42,23,4.8,0
S3645,18,39,35,29,5.0,0
S3646,21,41,13,23,3.5,0
S3647,15,31,46,34,6.9,0
S3648,19,10,12,19,1.2,0
S3649,16,76,80,81,9.9,1
S3650,22,55,46,51,7.6,1
S3651,15,51,29,34,5.8,0
S3652,21,18,20,30,2.1,0
S3653,21,29,36,28,2.5,0
S3654,16,10,13,20,1.9,0
S3655,15,51,55,41,6.5,1
S3656,17,55,50,51,9.3,1
S3657,16,66,47,47,5.4,1
S3658,21,15,38,36,4.2,0
S3659,22,65,45,48,6.1,1
S3660,18,28,40,29,2.6,0
S3661,19,47,44,43,6.3,1
S3662,22,19,10,18,3.6,0
S3663,18,85,61,82,10.0,1
S3664,22,32,33,14,2.7,0
S3665,18,19,10,10,1.5,0
S3666,22,59,65,62,6.9,1
S3667,18,35,47,42,5.4,1
S3668,18,20,34,10,1.5,0
S3669,16,75,86,69,7.6,1
S3670,18,40,32,34,4.3,0
S3671,16,45,56,41,7.6,1
S3672,15,84,68,86,8.8,1
S3673,19,24,34,22,3.9,0
S3674,19,10,10,10,0.7,0
S3675,21,71,73,76,9.6,1
S3676,20,32,40,44,5.1,0
S3677,22,27,41,25,4.0,0
S3678,22,10,10,10,2.7,0
S3679,15,16,10,29,1.8,0
S3680,19,58,58,60,6.6,1
S3681,20,15,10,10,1.2,0
S3682,21,10,10,10,0.7,0
S3683,22,51,34,50,7.2,1
S3684,20,17,15,32,5.7,0
S3685,16,31,44,22,4.5,0
S3686,16,59,67,58,5.4,1
S3687,19,91,78,87,9.0,1
S3688,22,38,44,54,4.2,1
S3689,22,71,68,67,8.2,1
S3690,17,52,39,44,5.6,1
S3691,15,52,31,57,8.2,1
S3692,15,35,41,37,6.0,0
S3693,18,32,28,10,4.4,0
S3694,21,44,37,47,4.6,1
S3695,18,18,45,44,3.1,0
S3696,17,10,10,10,1.8,0
S3697,16,79,63,72,9.0,1
S3698,21,38,28,40,5.1,0
S3699,16,20,17,27,3.6,0
S3700,15,67,46,59,6.4,1
S3701,21,64,65,55,9.1,1
S3702,15,13,10,10,1.5,0
S3703,20,31,37,38,7.5,0
S3704,17,41,43,35,6.6,0
S3705,16,36,43,24,3.3,0
S3706,20,29,10,25,0.5,0
S3707,18,59,60,75,8.4,1
S3708,21,66,48,49,5.1,1
S3709,22,62,67,59,7.7,1
S3710,16,22,21,26,4.1,0
S3711,16,20,14,26,3.0,0
S3712,20,42,28,41,2.5,0
S3713,19,14,17,15,2.8,0
S3714,20,62,32,52,5.3,1
S3715,16,18,26,19,3.5,0
S3716,21,35,28,27,5.1,0
S3717,16,63,45,60,5.7,1
S3718,21,31,34,26,3.4,0
S3719,15,11,11,21,1.9,0
S3720,16,44,33,37,4.0,0
S3721,15,52,36,47,2.3,1
S3722,20,78,78,73,9.1,1
S3723,16,14,11,15,1.4,0
S3724,20,17,10,10,1.2,0
S3725,21,52,30,35,4.5,0
S3726,17,37,41,27,3.1,0
S3727,17,64,58,58,6.8,1
S3728,15,74,62,68,8.6,1
S3729,16,10,10,12,2.3,0
S3730,16,81,68,83,8.1,1
S3731,21,55,52,56,7.0,1
S3732,19,49,45,56,6.3,1
S3733,21,25,29,10,2.3,0
S3734,18,27,10,13,4.7,0
S3735,18,10,10,20,3.1,0
S3736,18,32,21,11,3.9,0
S3737,21,37,20,34,4.0,0
S3738,21,71,63,64,9.6,1
S3739,21,51,50,44,4.5,1
S3740,21,59,73,54,8.6,1
S3741,19,65,51,51,9.3,1
S3742,21,10,10,10,1.7,0
S3743,18,42,24,18,2.0,0
S3744,17,29,13,14,3.3,0
S3745,21,61,70,76,9.5,1
S3746,19,40,26,36,4.4,0
S3747,21,57,46,58,8.0,1
S3748,18,37,49,46,6.4,1
S3749,16,55,42,39,3.9,1
S3750,18,64,53,60,7.1,1
S3751,17,29,26,26,4.1,0
S3752,16,10,30,10,3.1,0
S3753,15,66,50,53,5.8,1
S3754,16,71,68,55,9.8,1
S3755,22,37,37,38,4.3,0
S3756,17,25,13,39,4.2,0
S3757,18,36,16,25,6.2,0
S3758,19,10,10,10,0.6,0
S3759,16,11,10,10,2.2,0
S3760,16,39,18,42,6.4,0
S3761,18,28,29,27,2.6,0
S3762,17,30,18,37,3.8,0
S3763,19,76,73,77,7.4,1
S3764,19,27,14,32,2.5,0
S3765,19,48,30,41,5.6,0
S3766,19,19,10,20,1.3,0
S3767,15,23,12,13,1.2,0
S3768,19,32,43,43,6.0,0
S3769,19,63,79,72,6.7,1
S3770,21,71,70,73,8.6,1
S3771,16,57,72,73,8.8,1
S3772,18,32,40,48,2.9,1
S3773,17,82,62,81,10.0,1
S3774,16,49,54,61,5.1,1
S3775,15,12,12,11,1.3,0
S3776,22,19,38,34,1.6,0
S3777,15,80,73,67,10.0,1
S3778,16,52,27,43,3.2,1
S3779,20,10,10,10,1.8,0
S3780,21,28,24,35,5.0,0
S3781,16,22,33,21,2.8,0
S3782,16,49,43,38,6.7,1
S3783,17,18,13,12,1.6,0
S3784,20,39,22,39,2.6,0
S3785,21,10,10,16,1.1,0
S3786,17,50,53,51,7.7,1
S3787,20,24,22,17,3.2,0
S3788,19,47,43,54,5.4,1
S3789,18,79,90,77,9.8,1
S3790,20,38,20,32,4.6,0
S3791,19,67,67,68,8.9,1
S3792,17,53,40,44,4.2,1
S3793,21,54,65,58,8.8,1
S3794,19,44,10,27,1.6,0
S3795,21,79,47,63,8.7,1
S3796,16,81,82,73,8.8,1
S3797,15,70,73,73,6.9,1
S3798,17,10,10,10,0.6,0
S3799,17,25,22,24,1.8,0
S3800,15,27,14,22,5.6,0
S3801,19,12,10,10,0.8,0
S3802,16,25,31,30,2.7,0
S3803,15,69,63,81,8.3,1
S3804,22,87,58,68,9.3,1
S3805,15,58,50,46,8.0,1
S3806,22,65,58,61,5.8,1
S3807,15,75,57,62,8.6,1
S3808,20,36,31,19,2.8,0
S3809,16,78,59,72,9.3,1
S3810,17,62,40,36,5.7,1
S3811,18,19,21,10,0.7,0
S3812,15,65,55,44,6.9,1
S3813,16,10,11,10,2.6,0
S3814,18,58,47,57,8.3,1
S3815,20,80,79,83,9.6,1
S3816,15,53,39,28,5.7,1
S3817,21,56,61,48,5.9,1
S3818,21,13,10,18,0.6,0
S3819,18,46,44,38,4.8,1
S3820,17,47,40,41,4.7,1
S3821,15,20,14,25,1.8,0
S3822,21,66,49,59,6.4,1
S3823,22,39,28,50,7.9,0
S3824,15,35,42,43,5.5,1
S3825,18,31,42,36,3.4,0
S3826,19,18,19,10,1.6,0
S3827,20,47,59,36,5.6,1
S3828,21,10,10,10,2.2,0
S3829,20,53,39,43,4.8,1
S3830,20,57,50,54,6.9,1
S3831,17,51,47,42,5.5,1
S3832,21,40,37,42,4.2,0
S3833,16,50,53,51,5.1,1
S3834,16,16,24,15,4.4,0
S3835,18,51,58,68,6.1,1
S3836,15,52,52,34,4.3,1
S3837,16,50,47,65,8.5,1
S3838,20,22,12,12,0.6,0
S3839,18,65,42,54,6.6,1
S3840,15,10,10,10,0.5,0
S3841,16,44,32,26,4.1,0
S3842,22,10,10,11,1.1,0
S3843,22,20,31,36,6.0,0
S3844,20,62,62,79,7.4,1
S3845,22,29,39,48,4.9,0
S3846,22,56,62,59,7.5,1
S3847,19,72,59,58,9.5,1
S3848,16,62,53,66,6.9,1
S3849,15,14,22,20,3.8,0
S3850,15,65,58,56,7.9,1
S3851,15,56,53,50,4.4,1
S3852,16,50,36,35,6.9,1
S3853,21,41,36,42,6.5,0
S3854,18,66,69,71,7.0,1
S3855,21,54,44,53,8.3,1
S3856,22,17,10,13,1.3,0
S3857,15,86,70,65,9.4,1
S3858,17,62,69,70,8.8,1
S3859,21,61,39,31,4.1,1
S3860,19,10,10,10,1.5,0
S3861,16,68,59,62,8.9,1
S3862,16,57,51,62,7.9,1
S3863,21,47,38,33,4.2,0
S3864,20,21,11,32,1.1,0
S3865,18,77,87,72,9.6,1
S3866,20,68,50,65,9.3,1
S3867,19,57,52,46,6.1,1
S3868,20,75,73,74,8.4,1
S3869,21,56,40,67,6.0,1
S3870,16,10,10,10,1.9,0
S3871,21,84,64,55,7.3,1
S3872,22,63,48,54,6.1,1
S3873,17,56,28,27,6.0,0
